id,position_id,type,quantity,price_brl,executed_at,created_at
8711f5cd-191e-4d8d-b5f9-49e12a9b5e35,d9da7426-33fe-4370-92e6-b81408dec581,buy,43.290797,11.258841,2026-03-30 10:15:18,2026-03-30 10:15:18
567910db-da50-4333-b26a-4aa3a3f11933,d9da7426-33fe-4370-92e6-b81408dec581,buy,51.765671,11.0315,2026-03-30 16:44:28,2026-03-30 16:44:28
1b84df5d-3d42-4bbb-ae73-376c0751de2e,438bc423-a1e5-477a-9bf8-4d4af3447d2e,buy,3.310842,1500.0,2026-03-19 11:03:14,2026-03-19 11:03:14
398a6e10-d173-4b15-b8f3-08396b251425,438bc423-a1e5-477a-9bf8-4d4af3447d2e,buy,3.897701,1530.300251,2026-03-21 04:24:53,2026-03-21 04:24:53
dab05224-957c-458f-bd53-dddd3aba000f,438bc423-a1e5-477a-9bf8-4d4af3447d2e,buy,1.114399,1455.448836,2026-03-26 03:36:26,2026-03-26 03:36:26
db62341b-5baa-4421-b0f2-0180c9505ea1,438bc423-a1e5-477a-9bf8-4d4af3447d2e,buy,0.485292,1415.071789,2026-03-28 00:57:51,2026-03-28 00:57:51
5e8b85fd-de58-4342-9bca-772eeaa36a65,c3c9b25a-bfdf-418d-b0e0-bf4522fc0e99,buy,191.855971,1800.0,2026-03-24 13:30:48,2026-03-24 13:30:48
88423a29-169b-41f8-926e-7ec73d580939,c3c9b25a-bfdf-418d-b0e0-bf4522fc0e99,buy,83.386903,1803.680699,2026-03-28 07:44:30,2026-03-28 07:44:30
abc8bbf8-98f1-46d0-bf12-ae96eb46d5af,c3c9b25a-bfdf-418d-b0e0-bf4522fc0e99,buy,3.774954,1906.353856,2026-03-29 02:50:42,2026-03-29 02:50:42
e47d94c7-ef1e-4aee-84a7-fcc0d709d7eb,e4a3ff45-551a-46e6-a2a2-7d0a5a3d96f2,buy,111.740227,33.0,2026-03-20 01:53:30,2026-03-20 01:53:30
fe3874fc-22eb-4637-beef-27558cf0ebb2,e4a3ff45-551a-46e6-a2a2-7d0a5a3d96f2,sell,25.754521,31.555198,2026-03-21 15:38:11,2026-03-21 15:38:11
f60402a1-beaa-4833-bb9e-25482aa71b36,e4a3ff45-551a-46e6-a2a2-7d0a5a3d96f2,sell,37.143406,28.697105,2026-03-23 10:01:08,2026-03-23 10:01:08
1ae9ec84-e4af-4928-b0d5-61ec45a6afe5,e4a3ff45-551a-46e6-a2a2-7d0a5a3d96f2,buy,119.090399,29.82124,2026-03-27 11:30:02,2026-03-27 11:30:02
df21a036-6bd9-4437-8193-efcb0bc31dbe,e4a3ff45-551a-46e6-a2a2-7d0a5a3d96f2,buy,85.276049,29.212368,2026-03-29 15:26:15,2026-03-29 15:26:15
c54a3351-58e7-41d5-ba10-b4892591cd05,e4a3ff45-551a-46e6-a2a2-7d0a5a3d96f2,buy,10.238816,29.315784,2026-03-30 21:05:27,2026-03-30 21:05:27
73c0b540-7e33-447e-886d-48c18bf7a7fd,d66fcbca-2334-4d6e-9a77-3328f7cc1d0d,buy,1891.232201,5.6,2026-03-19 02:28:02,2026-03-19 02:28:02
25185ec8-444c-4e2f-9309-e2fca3694ae5,d66fcbca-2334-4d6e-9a77-3328f7cc1d0d,buy,9578.608621,4.855512,2026-03-20 17:12:17,2026-03-20 17:12:17
cec4344f-483e-4d66-a803-d8aa229219fb,d66fcbca-2334-4d6e-9a77-3328f7cc1d0d,buy,7973.090761,5.046465,2026-03-21 04:11:24,2026-03-21 04:11:24
bf7aaeb3-35ae-4108-94c8-31e2c1ef4173,d66fcbca-2334-4d6e-9a77-3328f7cc1d0d,sell,1744.470036,5.151925,2026-03-21 06:19:59,2026-03-21 06:19:59
1473201f-1ec5-46dc-b5f0-d5500732e033,d66fcbca-2334-4d6e-9a77-3328f7cc1d0d,buy,9112.819114,5.107084,2026-03-23 07:01:45,2026-03-23 07:01:45
c2929ac9-4015-41ca-ae46-4d0eae75cbfc,d66fcbca-2334-4d6e-9a77-3328f7cc1d0d,sell,5270.314324,5.1175,2026-03-23 11:46:59,2026-03-23 11:46:59
2a7cfc88-8733-4b4f-8bd5-4e033be656e9,d66fcbca-2334-4d6e-9a77-3328f7cc1d0d,sell,7255.615054,5.109595,2026-03-24 13:16:40,2026-03-24 13:16:40
c6ce9a1d-f2ec-4091-92e0-5aabd67a4718,d66fcbca-2334-4d6e-9a77-3328f7cc1d0d,buy,5698.879576,5.10417,2026-03-25 07:39:12,2026-03-25 07:39:12
ffa3665a-2d5f-4c24-a4cc-ff9e2244bf8e,d66fcbca-2334-4d6e-9a77-3328f7cc1d0d,buy,7750.745294,5.020352,2026-03-27 10:12:17,2026-03-27 10:12:17
94e85e05-c1f2-4453-bf36-11479d504db3,d66fcbca-2334-4d6e-9a77-3328f7cc1d0d,buy,2193.2164,5.050081,2026-03-28 16:14:31,2026-03-28 16:14:31
6752a318-703c-4518-8975-209f9e0e9e53,d66fcbca-2334-4d6e-9a77-3328f7cc1d0d,buy,5547.356962,4.98302,2026-03-28 18:12:47,2026-03-28 18:12:47
388ee20f-1b1d-4f0c-b027-a52d9753f60f,d66fcbca-2334-4d6e-9a77-3328f7cc1d0d,buy,5926.558484,5.081378,2026-03-29 16:59:24,2026-03-29 16:59:24
ae403792-23b5-45cd-adf4-78f033dd3358,d66fcbca-2334-4d6e-9a77-3328f7cc1d0d,buy,7521.284115,5.023232,2026-03-29 17:42:01,2026-03-29 17:42:01
68105655-6499-4e6e-83c1-6ea4909330ff,5ed6ce79-8172-4f0a-a4e8-71d855ab7c63,buy,4.411519,450.0,2026-03-12 01:53:53,2026-03-12 01:53:53
7dc4fb49-391c-44c6-a5d1-a8f672433214,5ed6ce79-8172-4f0a-a4e8-71d855ab7c63,sell,1.453397,427.819591,2026-03-12 05:19:38,2026-03-12 05:19:38
053ce4a8-15cf-48c8-818c-a88df02dd1e3,5ed6ce79-8172-4f0a-a4e8-71d855ab7c63,sell,0.21288,430.413975,2026-03-13 06:52:24,2026-03-13 06:52:24
ca5ed346-eea9-4273-87c6-11f49b176bdc,5ed6ce79-8172-4f0a-a4e8-71d855ab7c63,sell,0.65966,403.849503,2026-03-16 17:40:26,2026-03-16 17:40:26
f05ae593-307f-4c61-9407-c4f0d3b13d9b,5ed6ce79-8172-4f0a-a4e8-71d855ab7c63,buy,0.896385,407.633064,2026-03-19 05:52:18,2026-03-19 05:52:18
d03358e9-bc5c-4877-8820-e65a6800187f,5ed6ce79-8172-4f0a-a4e8-71d855ab7c63,buy,1.479782,402.901609,2026-03-20 06:22:04,2026-03-20 06:22:04
52a2c436-3f1e-4a5e-b6ce-628242a400fe,5ed6ce79-8172-4f0a-a4e8-71d855ab7c63,buy,4.63384,424.787057,2026-03-22 14:53:31,2026-03-22 14:53:31
efb774a6-0a1b-4c14-bbda-e408aa798d56,5ed6ce79-8172-4f0a-a4e8-71d855ab7c63,sell,0.623829,421.737884,2026-03-23 13:02:12,2026-03-23 13:02:12
1481881c-8279-4ce4-9c9d-17e527cb5363,5ed6ce79-8172-4f0a-a4e8-71d855ab7c63,sell,0.260001,442.562103,2026-03-23 23:38:50,2026-03-23 23:38:50
96f96d1a-ba44-48bc-8784-55cdb7aa9fa8,5ed6ce79-8172-4f0a-a4e8-71d855ab7c63,buy,1.400936,474.53227,2026-03-24 11:54:03,2026-03-24 11:54:03
75b14012-5836-42c9-9a8f-19f167346449,5ed6ce79-8172-4f0a-a4e8-71d855ab7c63,sell,3.15081,462.951966,2026-03-27 18:22:49,2026-03-27 18:22:49
fa722ebe-34e1-4e7d-bae7-441f14308927,5ed6ce79-8172-4f0a-a4e8-71d855ab7c63,sell,2.987938,464.408641,2026-03-28 04:55:23,2026-03-28 04:55:23
ad0ba13e-246d-42e4-919e-a43a1813b325,5ed6ce79-8172-4f0a-a4e8-71d855ab7c63,sell,1.301384,447.757965,2026-03-29 05:08:48,2026-03-29 05:08:48
f6f050e4-e3d5-4dc8-9c0a-645246bc6424,5ed6ce79-8172-4f0a-a4e8-71d855ab7c63,buy,4.869951,446.842652,2026-03-29 18:22:44,2026-03-29 18:22:44
d226285d-6650-49e2-b5c5-5023bb23d710,e855ee9f-9ffd-47d1-8240-9accb390f40a,buy,1393.363477,5.8,2026-03-25 01:29:11,2026-03-25 01:29:11
92660dec-69d4-4c32-8930-9250d4eaac9e,e855ee9f-9ffd-47d1-8240-9accb390f40a,buy,3421.104958,6.318233,2026-03-25 01:53:59,2026-03-25 01:53:59
198ad4ca-66d0-4504-86cd-fb2df4d86469,e855ee9f-9ffd-47d1-8240-9accb390f40a,buy,2609.309989,6.504442,2026-03-25 05:15:35,2026-03-25 05:15:35
a120bcb7-020e-4050-b942-35cb078606d4,e855ee9f-9ffd-47d1-8240-9accb390f40a,buy,6853.601126,6.443424,2026-03-25 18:25:39,2026-03-25 18:25:39
b5863b41-6f94-4445-bec2-7bd7e9dc93a7,e855ee9f-9ffd-47d1-8240-9accb390f40a,sell,2524.366528,6.272577,2026-03-25 18:34:49,2026-03-25 18:34:49
e754785c-2f51-4a00-9827-d767abd694c6,e855ee9f-9ffd-47d1-8240-9accb390f40a,sell,1433.270395,6.543256,2026-03-26 04:35:08,2026-03-26 04:35:08
80d4afed-4d9e-4088-ba5d-ccb4d874126b,e855ee9f-9ffd-47d1-8240-9accb390f40a,sell,2411.946568,6.848521,2026-03-26 06:16:17,2026-03-26 06:16:17
7bd951c9-ca41-4c28-a6f1-5c50fda650eb,e855ee9f-9ffd-47d1-8240-9accb390f40a,buy,9040.624311,6.314501,2026-03-28 19:21:27,2026-03-28 19:21:27
69aafe01-1eb7-4f6b-800b-e81455e7080e,e855ee9f-9ffd-47d1-8240-9accb390f40a,buy,5418.963817,6.320605,2026-03-28 20:20:21,2026-03-28 20:20:21
ab563b2f-6efa-499c-96b9-160f96fd74e2,e855ee9f-9ffd-47d1-8240-9accb390f40a,buy,803.27286,6.68069,2026-03-29 02:01:52,2026-03-29 02:01:52
4d060e67-6950-4eb6-95d9-45c724f9f39c,e855ee9f-9ffd-47d1-8240-9accb390f40a,buy,1702.801357,7.071921,2026-03-29 06:06:18,2026-03-29 06:06:18
3d15f44e-a1d1-46ca-bd2c-6e185c56aea1,e855ee9f-9ffd-47d1-8240-9accb390f40a,buy,4215.534678,7.089731,2026-03-29 11:00:39,2026-03-29 11:00:39
8f64be3a-0daf-4a08-86a1-ee9f4977f8fa,e855ee9f-9ffd-47d1-8240-9accb390f40a,sell,6889.298451,7.540512,2026-03-29 11:08:48,2026-03-29 11:08:48
8940c170-1090-4b96-9f27-c0caef21f754,e855ee9f-9ffd-47d1-8240-9accb390f40a,sell,4749.79695,8.045316,2026-03-30 22:31:47,2026-03-30 22:31:47
62f37b21-9ce1-4173-a430-ea41bb409627,db37a709-0ce9-4f8e-8a46-c64fddadf72f,buy,0.343735,280000.0,2026-03-29 02:07:27,2026-03-29 02:07:27
90e663f6-1499-46f8-bfc5-ceea18e7ee81,db37a709-0ce9-4f8e-8a46-c64fddadf72f,buy,0.81939,284992.638859,2026-03-29 08:41:22,2026-03-29 08:41:22
06247599-fbc5-42d8-9299-377f3f6ef059,db37a709-0ce9-4f8e-8a46-c64fddadf72f,buy,4.009278,283113.452413,2026-03-29 15:53:11,2026-03-29 15:53:11
cbc305df-2b18-4840-b647-e4076f87da1f,db37a709-0ce9-4f8e-8a46-c64fddadf72f,buy,0.601392,304793.381896,2026-03-30 14:39:28,2026-03-30 14:39:28
8c190c20-82af-41e5-b4eb-ba12c765cc2c,db37a709-0ce9-4f8e-8a46-c64fddadf72f,buy,2.510425,303638.913158,2026-03-30 18:22:58,2026-03-30 18:22:58
c84c9cc5-99d6-43d3-aed9-72c47e1260de,5232e4c7-6bd6-404a-9ff5-cf9e6f4c1625,buy,152.850346,7.0,2026-03-30 01:28:38,2026-03-30 01:28:38
c232ba52-c586-4f90-b8b2-a8bec9d98780,5232e4c7-6bd6-404a-9ff5-cf9e6f4c1625,buy,131.54939,6.481148,2026-03-30 05:34:10,2026-03-30 05:34:10
e2df3bf2-dcf1-4a98-9782-73cf5deba219,5232e4c7-6bd6-404a-9ff5-cf9e6f4c1625,buy,86.865551,6.749377,2026-03-30 08:30:53,2026-03-30 08:30:53
e320aec6-e043-4d2e-abea-b592bf630c1d,5232e4c7-6bd6-404a-9ff5-cf9e6f4c1625,sell,127.447108,6.912477,2026-03-30 13:57:02,2026-03-30 13:57:02
49485880-01dd-438b-98d7-9556e2f8ec8b,5232e4c7-6bd6-404a-9ff5-cf9e6f4c1625,buy,38.524338,6.706766,2026-03-30 14:19:04,2026-03-30 14:19:04
73b4882b-e629-43a2-93eb-06ba0142f4d0,5232e4c7-6bd6-404a-9ff5-cf9e6f4c1625,buy,83.94962,6.864177,2026-03-30 14:20:42,2026-03-30 14:20:42
deb13867-76af-40c3-96da-3548e4bef336,5232e4c7-6bd6-404a-9ff5-cf9e6f4c1625,buy,129.797423,6.790099,2026-03-30 15:12:26,2026-03-30 15:12:26
ef0013ae-9fbb-4435-8a7a-820111bf7708,5232e4c7-6bd6-404a-9ff5-cf9e6f4c1625,buy,91.269452,7.00111,2026-03-30 16:45:59,2026-03-30 16:45:59
3abd24b4-ce7b-4897-80c1-cf2e9e65f557,d15fb5fe-fd12-413e-9b85-13c3d59c7119,buy,148.029952,2300.0,2026-03-16 03:31:53,2026-03-16 03:31:53
0440a548-602b-4a57-a23b-23a8cb784538,d15fb5fe-fd12-413e-9b85-13c3d59c7119,sell,41.509093,2294.190058,2026-03-16 20:25:54,2026-03-16 20:25:54
95e37730-40e5-49cc-9975-9b0942375a7b,d15fb5fe-fd12-413e-9b85-13c3d59c7119,buy,135.027721,2455.188898,2026-03-17 13:33:03,2026-03-17 13:33:03
08e3e0ff-337a-4f55-a3ac-a5b808578bf1,d15fb5fe-fd12-413e-9b85-13c3d59c7119,buy,103.422731,2343.486122,2026-03-21 04:09:05,2026-03-21 04:09:05
8860e19a-8ceb-4a1f-b0a2-b0b44bd5e3da,d15fb5fe-fd12-413e-9b85-13c3d59c7119,buy,177.370584,2161.993307,2026-03-24 12:43:48,2026-03-24 12:43:48
cabdbd03-52ff-4f7a-b2af-a96c90a1e4fc,cd4cd8a2-a21d-4837-9737-d3b8a37f3608,buy,177.903722,13.0,2026-03-22 00:39:06,2026-03-22 00:39:06
3b600990-daf5-4b02-a186-b0419c9aeca6,cd4cd8a2-a21d-4837-9737-d3b8a37f3608,buy,73.56943,12.630461,2026-03-22 04:34:10,2026-03-22 04:34:10
4247d66b-df7f-4eb5-9d93-3d7c8461944f,cd4cd8a2-a21d-4837-9737-d3b8a37f3608,buy,49.858993,12.08001,2026-03-22 18:58:04,2026-03-22 18:58:04
b6168c04-098e-4ae5-b104-579904980cad,cd4cd8a2-a21d-4837-9737-d3b8a37f3608,sell,143.087559,11.830931,2026-03-23 21:56:05,2026-03-23 21:56:05
d3d0c8a4-fb3f-4307-8a51-2f92bc76ac21,cd4cd8a2-a21d-4837-9737-d3b8a37f3608,buy,138.215342,12.059242,2026-03-24 18:37:28,2026-03-24 18:37:28
45d9e37c-a83f-44a5-97db-8f73a397e34a,cd4cd8a2-a21d-4837-9737-d3b8a37f3608,buy,141.574761,11.247691,2026-03-25 22:42:41,2026-03-25 22:42:41
4205b911-247b-4ed4-b00c-c2907730d19d,cd4cd8a2-a21d-4837-9737-d3b8a37f3608,buy,134.023761,10.949617,2026-03-28 11:55:04,2026-03-28 11:55:04
7eaa9023-171f-4099-9858-2d9474963642,cd4cd8a2-a21d-4837-9737-d3b8a37f3608,buy,6.569895,11.480753,2026-03-28 13:23:46,2026-03-28 13:23:46
80b8ed26-cbb0-48a1-a638-7be177cb5f62,cd4cd8a2-a21d-4837-9737-d3b8a37f3608,sell,54.14816,11.004277,2026-03-28 18:15:32,2026-03-28 18:15:32
9b5cf76a-d0d6-4722-bcb7-c3e58b435f0f,cd4cd8a2-a21d-4837-9737-d3b8a37f3608,sell,155.894042,11.352425,2026-03-29 15:09:23,2026-03-29 15:09:23
aaeab51b-009a-4814-9fa3-cf3110ea121e,cd4cd8a2-a21d-4837-9737-d3b8a37f3608,buy,138.275963,11.265973,2026-03-29 18:59:01,2026-03-29 18:59:01
e6214384-036e-42fe-92bd-4bf2dc7bcd88,cd4cd8a2-a21d-4837-9737-d3b8a37f3608,buy,100.376518,10.165308,2026-03-29 23:30:46,2026-03-29 23:30:46
c1231121-9525-471a-afd0-e537cc2d652c,cd4cd8a2-a21d-4837-9737-d3b8a37f3608,sell,80.87395,10.414104,2026-03-30 23:02:05,2026-03-30 23:02:05
46d27edf-84d1-44d5-afc6-65141c3e9ed1,52c97217-23f0-486f-bbf1-9aaf81e6afe1,buy,1.666882,2.5,2026-03-26 05:02:06,2026-03-26 05:02:06
835d5d41-438c-4a17-803c-e4d3bf873525,52c97217-23f0-486f-bbf1-9aaf81e6afe1,sell,0.519154,2.487081,2026-03-26 10:56:31,2026-03-26 10:56:31
6c1d9898-2ada-4efd-aa00-486a806185ef,52c97217-23f0-486f-bbf1-9aaf81e6afe1,sell,0.296469,2.584604,2026-03-27 00:51:40,2026-03-27 00:51:40
9b6d75bf-775f-4d53-bbb5-f6d131ae0220,52c97217-23f0-486f-bbf1-9aaf81e6afe1,sell,0.087043,2.560077,2026-03-27 04:30:01,2026-03-27 04:30:01
340baf52-dc99-4f0a-8c7b-b9c905b8db9e,52c97217-23f0-486f-bbf1-9aaf81e6afe1,buy,0.721551,2.384368,2026-03-27 05:59:23,2026-03-27 05:59:23
674f512c-04bc-4e12-a2f0-b2ec225fc8ad,52c97217-23f0-486f-bbf1-9aaf81e6afe1,sell,0.282058,2.256576,2026-03-27 15:34:56,2026-03-27 15:34:56
6613ccbd-3b2e-40b1-bfac-9742ca7a16eb,52c97217-23f0-486f-bbf1-9aaf81e6afe1,buy,1.517414,2.366893,2026-03-27 20:46:02,2026-03-27 20:46:02
8fcb3c7a-c1ff-4c8e-845a-d42349b3336a,52c97217-23f0-486f-bbf1-9aaf81e6afe1,buy,0.57308,2.180131,2026-03-28 10:11:04,2026-03-28 10:11:04
e2b4d6ef-4077-411a-af28-81a11d972adf,52c97217-23f0-486f-bbf1-9aaf81e6afe1,sell,0.032177,2.259884,2026-03-28 20:35:04,2026-03-28 20:35:04
6b639df6-218b-4353-bd7a-30fbfa352098,52c97217-23f0-486f-bbf1-9aaf81e6afe1,sell,0.457698,2.29942,2026-03-30 04:50:43,2026-03-30 04:50:43
e27b8518-424d-40d0-b529-755f743f5de9,52c97217-23f0-486f-bbf1-9aaf81e6afe1,buy,3.886829,2.3404,2026-03-30 11:17:19,2026-03-30 11:17:19
09934fc4-bcc7-4189-83a4-8db08b1d4847,52c97217-23f0-486f-bbf1-9aaf81e6afe1,buy,0.602131,2.336013,2026-03-30 13:25:45,2026-03-30 13:25:45
21684081-30b5-4a7b-8e92-e3daa1ed57c3,52c97217-23f0-486f-bbf1-9aaf81e6afe1,buy,0.621474,2.355288,2026-03-30 17:17:48,2026-03-30 17:17:48
284acd75-5cb2-4157-8045-0504afddfe62,52c97217-23f0-486f-bbf1-9aaf81e6afe1,sell,0.217787,2.351457,2026-03-30 17:54:55,2026-03-30 17:54:55
2548cd98-fc66-452c-9c9d-9f277a76b2d9,52c97217-23f0-486f-bbf1-9aaf81e6afe1,buy,1.331212,2.34023,2026-03-30 20:50:14,2026-03-30 20:50:14
48d3ef9b-b7fa-4c17-ae96-5725c65dc5ec,159aadbb-14d1-4f50-bda8-b1ffbdd6fffe,buy,24.929203,1100.0,2026-03-10 08:31:37,2026-03-10 08:31:37
43024e03-e47a-4844-b0b3-dae68bdf389b,159aadbb-14d1-4f50-bda8-b1ffbdd6fffe,buy,110.247576,1071.656394,2026-03-11 19:46:30,2026-03-11 19:46:30
170b7e8d-84d1-4a3e-8b2f-a909b215792b,159aadbb-14d1-4f50-bda8-b1ffbdd6fffe,buy,186.573868,1059.382002,2026-03-12 19:41:59,2026-03-12 19:41:59
686cae3b-ce29-4082-921e-8bf22095aa81,159aadbb-14d1-4f50-bda8-b1ffbdd6fffe,buy,32.127264,1063.244158,2026-03-14 04:22:03,2026-03-14 04:22:03
371e8d45-adc7-447d-b6b2-b1423e8e8303,159aadbb-14d1-4f50-bda8-b1ffbdd6fffe,buy,193.922742,1033.048798,2026-03-16 07:20:37,2026-03-16 07:20:37
e352407e-4c54-4d71-83f2-bccac421d930,159aadbb-14d1-4f50-bda8-b1ffbdd6fffe,buy,179.355972,1093.625021,2026-03-16 11:58:27,2026-03-16 11:58:27
d6acd72b-d1c4-4372-b62d-d391f2cb4520,159aadbb-14d1-4f50-bda8-b1ffbdd6fffe,buy,181.262868,1077.610118,2026-03-16 16:30:41,2026-03-16 16:30:41
c5ac0724-9ff7-4750-8b42-3629ed71b9e9,159aadbb-14d1-4f50-bda8-b1ffbdd6fffe,sell,52.692556,1130.546166,2026-03-19 02:01:14,2026-03-19 02:01:14
a1425784-43c5-4084-a6bc-5ccf302a8acd,159aadbb-14d1-4f50-bda8-b1ffbdd6fffe,sell,130.446883,1136.879549,2026-03-19 23:46:41,2026-03-19 23:46:41
7adfdf72-156a-4ef2-b3a8-a82edc9c4b23,159aadbb-14d1-4f50-bda8-b1ffbdd6fffe,buy,10.673276,1127.836021,2026-03-26 10:29:42,2026-03-26 10:29:42
337b1552-e529-4dda-9a2f-cbe2a98c526b,159aadbb-14d1-4f50-bda8-b1ffbdd6fffe,buy,128.920347,1106.645763,2026-03-27 20:29:26,2026-03-27 20:29:26
270f3954-9f8f-4dbb-8a3b-8bf35736650e,159aadbb-14d1-4f50-bda8-b1ffbdd6fffe,buy,129.972845,1183.135486,2026-03-28 15:37:20,2026-03-28 15:37:20
c65f7a98-486f-4cc5-92d9-bf673def4294,159aadbb-14d1-4f50-bda8-b1ffbdd6fffe,sell,6.0377,1150.844997,2026-03-28 19:41:28,2026-03-28 19:41:28
d4c243b2-909f-4eb2-b2a5-09656c52daa4,159aadbb-14d1-4f50-bda8-b1ffbdd6fffe,buy,159.529894,1173.159275,2026-03-30 12:12:31,2026-03-30 12:12:31
efb5c625-6669-4801-8c1a-a1d791a1cb46,159aadbb-14d1-4f50-bda8-b1ffbdd6fffe,sell,164.250802,1160.607944,2026-03-30 18:41:31,2026-03-30 18:41:31
80342763-a0b7-4987-91ce-6f801fc3bd75,991274a9-0daf-45d8-84a6-f8dd18983627,buy,185.586743,52.0,2026-03-16 01:59:01,2026-03-16 01:59:01
d488c536-65ad-4894-82d4-00c2e79588cc,991274a9-0daf-45d8-84a6-f8dd18983627,buy,130.166355,55.498263,2026-03-19 04:55:43,2026-03-19 04:55:43
67814ff2-d7d8-4066-a895-a0172b6a3d07,991274a9-0daf-45d8-84a6-f8dd18983627,buy,10.080427,58.64571,2026-03-20 13:41:34,2026-03-20 13:41:34
6b340c54-6e48-4865-b422-22ebc5b900e4,991274a9-0daf-45d8-84a6-f8dd18983627,buy,31.24463,58.203872,2026-03-20 17:35:01,2026-03-20 17:35:01
28bc8ac7-bc79-48d7-a87a-142ff7c4639e,991274a9-0daf-45d8-84a6-f8dd18983627,sell,32.634161,57.633345,2026-03-23 20:41:36,2026-03-23 20:41:36
d565e8c7-6f43-42be-a018-f567b90ce920,991274a9-0daf-45d8-84a6-f8dd18983627,buy,62.528565,57.929633,2026-03-25 17:11:40,2026-03-25 17:11:40
7accb645-783d-468f-a266-33e8c1aae5ea,991274a9-0daf-45d8-84a6-f8dd18983627,buy,132.851046,54.344953,2026-03-25 20:56:30,2026-03-25 20:56:30
eeacf2dc-88a5-46ab-83dc-765ae34cab2a,991274a9-0daf-45d8-84a6-f8dd18983627,sell,24.863104,55.934244,2026-03-26 10:28:42,2026-03-26 10:28:42
2bb18cf5-3723-47f3-a592-f886bfb9d71d,991274a9-0daf-45d8-84a6-f8dd18983627,buy,60.92366,52.173092,2026-03-27 08:38:51,2026-03-27 08:38:51
fba752cb-8053-4de9-94e2-68cfaf61a75b,991274a9-0daf-45d8-84a6-f8dd18983627,sell,138.767643,52.858455,2026-03-30 00:18:15,2026-03-30 00:18:15
d66a5390-7be4-4350-8799-db8268044281,59997536-222e-4c92-8267-851b4e6d974f,buy,0.888291,17000.0,2026-03-17 20:26:12,2026-03-17 20:26:12
a415475f-e715-48d7-9f3c-8ea80f17f29f,59997536-222e-4c92-8267-851b4e6d974f,sell,0.270892,16899.048373,2026-03-19 22:51:02,2026-03-19 22:51:02
7bee0399-290a-4aaf-9f42-db1179fc849d,59997536-222e-4c92-8267-851b4e6d974f,buy,3.634009,16447.436504,2026-03-21 19:24:38,2026-03-21 19:24:38
aa1a5622-a38f-493e-8187-0df2aa7458ec,59997536-222e-4c92-8267-851b4e6d974f,sell,1.668909,16021.841064,2026-03-21 19:36:39,2026-03-21 19:36:39
42e64c2e-c470-45e9-98f3-d56aa26ae439,59997536-222e-4c92-8267-851b4e6d974f,buy,3.598491,16649.29771,2026-03-26 04:14:58,2026-03-26 04:14:58
27a8d4c2-1460-4eab-a61c-18fc2f83ca68,2fd0ddcb-ab0c-4185-aa50-29827999913c,buy,2343.708011,6.5,2026-03-28 10:48:11,2026-03-28 10:48:11
fca0647b-5601-497f-ad6f-004dacb02e1f,2fd0ddcb-ab0c-4185-aa50-29827999913c,buy,5122.031453,6.870422,2026-03-28 10:58:45,2026-03-28 10:58:45
8be14d5c-791c-4c9b-9711-8713f605c473,2fd0ddcb-ab0c-4185-aa50-29827999913c,sell,1805.786488,6.81454,2026-03-28 12:18:16,2026-03-28 12:18:16
d6797309-3804-41d9-89c7-4b79a1ba9d8d,2fd0ddcb-ab0c-4185-aa50-29827999913c,buy,584.653812,6.646432,2026-03-28 15:31:31,2026-03-28 15:31:31
af246371-dd74-453c-ae57-aae39a2a2f49,2fd0ddcb-ab0c-4185-aa50-29827999913c,sell,237.701205,6.286163,2026-03-28 16:31:04,2026-03-28 16:31:04
3d296342-571a-4c02-ab63-8072c5e87da4,2fd0ddcb-ab0c-4185-aa50-29827999913c,buy,6110.629508,6.238296,2026-03-28 17:05:07,2026-03-28 17:05:07
750a64ca-8407-450c-ab71-5931c8e9f8ff,2fd0ddcb-ab0c-4185-aa50-29827999913c,sell,819.778418,6.475516,2026-03-29 08:14:09,2026-03-29 08:14:09
d9f8ba2c-c2a8-41b7-adae-ccc7f6bd1501,2fd0ddcb-ab0c-4185-aa50-29827999913c,buy,1668.109748,6.47772,2026-03-29 22:35:55,2026-03-29 22:35:55
a49a3a4c-fdca-4258-b81c-47a9d489fe02,2fd0ddcb-ab0c-4185-aa50-29827999913c,sell,2532.746375,6.084682,2026-03-30 01:43:34,2026-03-30 01:43:34
1cd03962-04b4-4aae-8655-894ea010dbf0,2fd0ddcb-ab0c-4185-aa50-29827999913c,buy,4964.782742,6.146296,2026-03-30 02:28:44,2026-03-30 02:28:44
456906d5-751a-470a-901c-83ccf17f19af,2fd0ddcb-ab0c-4185-aa50-29827999913c,buy,1087.789136,6.511899,2026-03-30 08:07:55,2026-03-30 08:07:55
3a5f9aae-542a-4e78-b44d-2b9b40d0e206,2fd0ddcb-ab0c-4185-aa50-29827999913c,buy,9526.287,6.209101,2026-03-30 11:19:23,2026-03-30 11:19:23
0ef84b38-2454-40ed-8b24-fd91471bc9db,2fd0ddcb-ab0c-4185-aa50-29827999913c,sell,2300.387621,6.244406,2026-03-30 18:13:51,2026-03-30 18:13:51
5f08335b-c5ee-4bd0-ac0d-b5d5f5a604b6,df77d5ec-4b86-40de-96d0-af4008c436fd,buy,0.778304,450.0,2026-03-26 05:10:17,2026-03-26 05:10:17
c79decce-2ca5-4a1b-b9c3-523d52230482,df77d5ec-4b86-40de-96d0-af4008c436fd,buy,3.355061,437.388777,2026-03-26 13:36:48,2026-03-26 13:36:48
