id,client_id,name,created_at,updated_at
cd1d75ec-ddd9-48d7-b0fe-a6a08e51b28e,f6192e37-93d7-429a-b1a7-61754477d858,Arrojado,2026-03-09 00:00:00,2026-03-09 00:00:00
a612cd6e-7170-47fe-9f2b-025d9472b179,f1e48b15-faa1-4c10-be41-84747ac62a03,Renda Variável,2026-03-08 00:00:00,2026-03-08 00:00:00
b0c0d9e3-0aa3-40dc-9e57-e0a68eac0598,f1e48b15-faa1-4c10-be41-84747ac62a03,Arrojado,2026-03-07 00:00:00,2026-03-07 00:00:00
b532c91e-3e18-4fb4-a393-5af94c8706db,f1e48b15-faa1-4c10-be41-84747ac62a03,Previdência,2026-03-03 00:00:00,2026-03-03 00:00:00
45638ec7-317c-4735-980b-b8617e570ed4,1084cd25-487c-4195-badd-bf9e5700f57a,Renda Variável,2026-03-06 00:00:00,2026-03-06 00:00:00
c589dbf8-0c0f-4f35-b43b-6b718338944c,1084cd25-487c-4195-badd-bf9e5700f57a,Internacional,2026-03-06 00:00:00,2026-03-06 00:00:00
5a0e1b39-a206-4584-9880-309a19aac981,1084cd25-487c-4195-badd-bf9e5700f57a,Internacional,2026-03-11 00:00:00,2026-03-11 00:00:00
11239556-4f57-4028-b260-f3d337e798f4,28e1a6d3-3204-4bee-b4c5-f7ff42163b52,Renda Variável,2026-03-05 00:00:00,2026-03-05 00:00:00
3dfc2f56-f353-4cae-b78f-211eb8e1c1bb,28e1a6d3-3204-4bee-b4c5-f7ff42163b52,Moderado,2026-03-08 00:00:00,2026-03-08 00:00:00
7f46a94a-86c5-4b30-bd17-873aff8c21c3,28e1a6d3-3204-4bee-b4c5-f7ff42163b52,Arrojado,2026-03-04 00:00:00,2026-03-04 00:00:00
f9aee5d4-8fea-4c25-91cd-f977839ec71b,aa93f8eb-4a2a-4a4e-900b-0132a39a2b3d,Moderado,2026-03-05 00:00:00,2026-03-05 00:00:00
65ab23b4-27b2-452d-9827-d9ee83de775b,aa93f8eb-4a2a-4a4e-900b-0132a39a2b3d,Arrojado,2026-03-05 00:00:00,2026-03-05 00:00:00
17e8b991-4dff-4b14-afff-b484f182c740,aa93f8eb-4a2a-4a4e-900b-0132a39a2b3d,Internacional,2026-03-04 00:00:00,2026-03-04 00:00:00
aaed0925-7ab4-404a-a5e9-1e07893e36cc,b357d0b5-adad-4ad3-bc3d-fbdbe3bba1fb,Arrojado,2026-03-08 00:00:00,2026-03-08 00:00:00
0a793da7-9fde-4fbe-906c-17a82ddd804e,b357d0b5-adad-4ad3-bc3d-fbdbe3bba1fb,Arrojado,2026-03-08 00:00:00,2026-03-08 00:00:00
2c51b947-3784-46f1-9cc3-e5310cae6abf,b357d0b5-adad-4ad3-bc3d-fbdbe3bba1fb,Internacional,2026-03-09 00:00:00,2026-03-09 00:00:00
61b784a6-6c95-481e-9d2f-7d66414c7250,3a8fbed8-b030-4f5b-82eb-8c799938dc86,Conservador,2026-03-05 00:00:00,2026-03-05 00:00:00
c85402a3-1a67-4e33-917b-0db9d2e712ca,3a8fbed8-b030-4f5b-82eb-8c799938dc86,Internacional,2026-03-10 00:00:00,2026-03-10 00:00:00
584708db-34f2-42bf-a6e4-1fff3ae0cb78,a1aee534-41b0-4eb3-a82e-2b677a467966,Previdência,2026-03-07 00:00:00,2026-03-07 00:00:00
c72111a2-ef20-43d2-9d36-f8fc9dd67eee,a1aee534-41b0-4eb3-a82e-2b677a467966,Moderado,2026-03-06 00:00:00,2026-03-06 00:00:00
a1da7cb2-b3ff-49a1-9080-569ec63d8b8c,a1aee534-41b0-4eb3-a82e-2b677a467966,Conservador,2026-03-05 00:00:00,2026-03-05 00:00:00
f063bed4-6b9f-48c2-8a2f-719ca40b0864,5ef48944-0421-4072-80a7-d88c434007db,Arrojado,2026-03-02 00:00:00,2026-03-02 00:00:00
22decae5-4e84-4859-9239-52ecee6fb890,5ef48944-0421-4072-80a7-d88c434007db,Internacional,2026-03-08 00:00:00,2026-03-08 00:00:00
1dabe47f-b39a-43ab-873b-7f06c01b1d2a,6d1c6905-f579-4751-91b6-6c74bd1f6419,Moderado,2026-03-08 00:00:00,2026-03-08 00:00:00
fed8d3a9-ab61-4e5c-9916-8d861e9a78d5,6d1c6905-f579-4751-91b6-6c74bd1f6419,Renda Variável,2026-03-04 00:00:00,2026-03-04 00:00:00
16b8307e-2d67-4569-97f6-7b6d828efad1,211173be-159f-4427-a512-ba34d0f1a459,Internacional,2026-03-09 00:00:00,2026-03-09 00:00:00
6a6b9d16-cc0a-437f-bcfa-47e57d06110d,211173be-159f-4427-a512-ba34d0f1a459,Moderado,2026-03-05 00:00:00,2026-03-05 00:00:00
27167753-0f68-46c9-90ab-300060dc5374,1abff030-27d2-4816-a538-17f5410a9c20,Internacional,2026-03-10 00:00:00,2026-03-10 00:00:00
8d2e94af-f063-4bbe-9cc3-9925021f2dab,a0e7842a-eced-4f8d-a1dd-64cd5264c73b,Moderado,2026-03-04 00:00:00,2026-03-04 00:00:00
48fab7cd-3e71-4db0-9ad8-4599c7bd53ae,a0e7842a-eced-4f8d-a1dd-64cd5264c73b,Internacional,2026-03-01 00:00:00,2026-03-01 00:00:00
d7972962-468d-4e4e-895b-a8a966e738fb,a0e7842a-eced-4f8d-a1dd-64cd5264c73b,Moderado,2026-03-09 00:00:00,2026-03-09 00:00:00
a3168941-3c63-473d-8db2-8b02f32ad943,83394a5b-1b93-420d-9f0f-142014870c07,Conservador,2026-03-04 00:00:00,2026-03-04 00:00:00
cc157b6f-a100-4a0e-9d7f-7e8ebfc7581f,83394a5b-1b93-420d-9f0f-142014870c07,Previdência,2026-03-02 00:00:00,2026-03-02 00:00:00
adc45f26-e67d-45b3-b458-12eb7e8ebd2d,83394a5b-1b93-420d-9f0f-142014870c07,Internacional,2026-03-06 00:00:00,2026-03-06 00:00:00
950ba8f8-e1fe-48dd-965a-2a7465f94b14,e8d89e6b-bda7-47b5-9d52-8634abf8e5e5,Internacional,2026-03-02 00:00:00,2026-03-02 00:00:00
f5c9f8ea-ae4a-4bc3-9894-a1eb86024ae8,e8d89e6b-bda7-47b5-9d52-8634abf8e5e5,Conservador,2026-03-03 00:00:00,2026-03-03 00:00:00
803b93e4-1c6e-4177-9e1c-e1fb902cd7a1,f5cd5db3-533f-4ff1-8c69-9e2831d54a5e,Previdência,2026-03-03 00:00:00,2026-03-03 00:00:00
31f040bd-37f1-4398-8774-8f30db3827c9,f5cd5db3-533f-4ff1-8c69-9e2831d54a5e,Previdência,2026-03-11 00:00:00,2026-03-11 00:00:00
ec57a2fb-b343-46a5-97d9-0daa1f3003fb,f5cd5db3-533f-4ff1-8c69-9e2831d54a5e,Internacional,2026-03-08 00:00:00,2026-03-08 00:00:00
253e6776-efea-4d80-9305-108e572ea738,a66228b5-7b63-411a-a3c3-65b1c3a7dfa4,Arrojado,2026-03-05 00:00:00,2026-03-05 00:00:00
286a41fb-90ab-4350-b1ce-e917b2695c08,4b9601fb-0183-473f-8b03-2ac0cf9bd96d,Conservador,2026-03-11 00:00:00,2026-03-11 00:00:00
0f27bd11-0685-4979-8dc8-10b0e718d2a5,4b9601fb-0183-473f-8b03-2ac0cf9bd96d,Internacional,2026-03-02 00:00:00,2026-03-02 00:00:00
055f19ad-6258-4e45-a378-0ea13be61faf,c9eab1c7-99fa-4f62-8691-04df569f8f07,Renda Variável,2026-03-04 00:00:00,2026-03-04 00:00:00
19d1f070-d607-4f50-a94e-d9e01f852076,c9eab1c7-99fa-4f62-8691-04df569f8f07,Moderado,2026-03-01 00:00:00,2026-03-01 00:00:00
373d9e7c-68df-42b1-9bf8-7b59a8c587d1,c9eab1c7-99fa-4f62-8691-04df569f8f07,Moderado,2026-03-07 00:00:00,2026-03-07 00:00:00
743142bc-fe6d-400d-acc4-0858972ce7b1,030fe1b1-f5f5-41e3-b92f-7e6061c3cec7,Previdência,2026-03-07 00:00:00,2026-03-07 00:00:00
172b2c1d-3f27-4436-bdae-a2646f1cdd24,89ecd959-b6c4-459d-b786-b542990f5f58,Conservador,2026-03-05 00:00:00,2026-03-05 00:00:00
a3c72e78-ecd0-4487-950e-102ba26e00cd,92033097-d604-4c6f-9a7a-a8bc1a13983a,Renda Variável,2026-03-05 00:00:00,2026-03-05 00:00:00
8daf6dfe-af5f-4573-a6c4-be87f1b5ae77,ff3d62a7-115c-4651-9188-2d83b07f83e0,Arrojado,2026-03-02 00:00:00,2026-03-02 00:00:00
1ebb9bba-b8a5-43f1-b998-5a4ce63bb1a5,ff3d62a7-115c-4651-9188-2d83b07f83e0,Previdência,2026-03-05 00:00:00,2026-03-05 00:00:00
06007e92-b6c7-4364-9b16-f7f25b3f8733,ff3d62a7-115c-4651-9188-2d83b07f83e0,Renda Variável,2026-03-11 00:00:00,2026-03-11 00:00:00
ef6acdfa-20cf-423d-a3d7-d44597e5f47d,957729da-3326-4048-8a99-65458a9653ca,Moderado,2026-03-08 00:00:00,2026-03-08 00:00:00
24942bc3-7a70-48e3-a1c2-1618d5f8c84a,957729da-3326-4048-8a99-65458a9653ca,Previdência,2026-03-09 00:00:00,2026-03-09 00:00:00
72b475bf-8e2c-47ea-be29-083018a294ec,957729da-3326-4048-8a99-65458a9653ca,Moderado,2026-03-05 00:00:00,2026-03-05 00:00:00
281cb8d8-060b-477a-9fe7-db5884dc98eb,cb4f0b09-b3e1-432c-aac7-5256b8ca0113,Moderado,2026-03-06 00:00:00,2026-03-06 00:00:00
143cd961-d91d-4cb6-8710-310f7e5e06ae,9517df5d-8a6c-4bd2-99a1-cb4e329aa841,Internacional,2026-03-08 00:00:00,2026-03-08 00:00:00
c55e4c40-957f-4b35-bb97-0bb0cd335bcc,9517df5d-8a6c-4bd2-99a1-cb4e329aa841,Internacional,2026-03-05 00:00:00,2026-03-05 00:00:00
90f0e181-bba9-4de9-acb4-3132664a7ba7,9517df5d-8a6c-4bd2-99a1-cb4e329aa841,Conservador,2026-03-03 00:00:00,2026-03-03 00:00:00
eba85993-f09b-4708-948e-a9cf0ad39ebd,c6f4f1cb-b895-49a9-8a23-cb6b4ca849cd,Arrojado,2026-03-06 00:00:00,2026-03-06 00:00:00
2c8b9002-6c3b-43f0-ba5b-7318fef19435,c6f4f1cb-b895-49a9-8a23-cb6b4ca849cd,Internacional,2026-03-10 00:00:00,2026-03-10 00:00:00
13e5092e-e8d2-4699-accb-36196becbcd5,c6f4f1cb-b895-49a9-8a23-cb6b4ca849cd,Moderado,2026-03-04 00:00:00,2026-03-04 00:00:00
d20cb110-09c2-4356-8b5a-3ddc75c072c5,d46d417b-8e0e-40cd-bd46-1bdcf7c71282,Previdência,2026-03-11 00:00:00,2026-03-11 00:00:00
94b313d4-78bc-42af-91bd-de919cc3104d,d46d417b-8e0e-40cd-bd46-1bdcf7c71282,Renda Variável,2026-03-07 00:00:00,2026-03-07 00:00:00
2e9de9bd-46cb-4e8e-b458-d4abaac5ea88,d46d417b-8e0e-40cd-bd46-1bdcf7c71282,Conservador,2026-03-06 00:00:00,2026-03-06 00:00:00
a0a45ae8-ca97-4244-9387-1db30b3f9bb5,c2a74909-bd6e-4c2c-88b6-c44e6d1e0b96,Conservador,2026-03-11 00:00:00,2026-03-11 00:00:00
3b960d55-5228-4ffa-b396-32c840ac6a07,c2a74909-bd6e-4c2c-88b6-c44e6d1e0b96,Moderado,2026-03-03 00:00:00,2026-03-03 00:00:00
ccff6965-d4bd-454f-bf1a-f8601061dd03,93acdd88-658c-406d-ac3d-83a2e8d2d745,Moderado,2026-03-06 00:00:00,2026-03-06 00:00:00
230fee38-f993-41f7-8863-13a67ac5bb06,93acdd88-658c-406d-ac3d-83a2e8d2d745,Arrojado,2026-03-01 00:00:00,2026-03-01 00:00:00
289421a7-1df7-4456-b47d-c356fdb734d4,67c8ecac-96a6-4a28-9e43-383b5d18b5cd,Previdência,2026-03-04 00:00:00,2026-03-04 00:00:00
e8ff5f17-14ed-475c-968d-b733a7f2962a,67c8ecac-96a6-4a28-9e43-383b5d18b5cd,Arrojado,2026-03-05 00:00:00,2026-03-05 00:00:00
2e281205-e13d-49a9-ac36-88bed491d513,9b611ba6-99e5-4e3f-8f67-ff49905c19de,Internacional,2026-03-10 00:00:00,2026-03-10 00:00:00
98af19d2-dbca-4376-be14-b75b2f773b88,9b611ba6-99e5-4e3f-8f67-ff49905c19de,Conservador,2026-03-10 00:00:00,2026-03-10 00:00:00
598b9163-a984-4766-938b-b11a8e1b1628,3a5ba0c5-f31d-4585-b459-7a9f987de4b1,Arrojado,2026-03-11 00:00:00,2026-03-11 00:00:00
339948ef-805c-4f29-a07b-496730861128,3a5ba0c5-f31d-4585-b459-7a9f987de4b1,Conservador,2026-03-04 00:00:00,2026-03-04 00:00:00
aeab20e1-7fdf-448c-b514-d6786511221a,1624a670-e9f2-4fdb-922c-100633a1bf72,Previdência,2026-03-02 00:00:00,2026-03-02 00:00:00
5a4a665c-1720-4b28-9350-e0faeec7f8e5,1624a670-e9f2-4fdb-922c-100633a1bf72,Moderado,2026-03-05 00:00:00,2026-03-05 00:00:00
c066f16b-a6f5-400b-90ba-12a290c9ceea,1624a670-e9f2-4fdb-922c-100633a1bf72,Internacional,2026-03-07 00:00:00,2026-03-07 00:00:00
67b7a1d9-e8f5-4c8e-903d-43a207717161,3275e477-e76d-4085-a0fb-ed279de43571,Internacional,2026-03-05 00:00:00,2026-03-05 00:00:00
858fdd47-066f-41b1-a15a-27c895a04e33,3275e477-e76d-4085-a0fb-ed279de43571,Internacional,2026-03-02 00:00:00,2026-03-02 00:00:00
bfe32066-1c30-4c1f-b1c6-0002eeeeef7c,3275e477-e76d-4085-a0fb-ed279de43571,Arrojado,2026-03-05 00:00:00,2026-03-05 00:00:00
1b2742a2-2ab4-4a2a-9499-0b2e9950bf04,97bb9bf8-98da-4c7a-a242-b5e87959dfc8,Moderado,2026-03-04 00:00:00,2026-03-04 00:00:00
4b024837-c244-4649-8f2d-af4c8c5b4a9a,97bb9bf8-98da-4c7a-a242-b5e87959dfc8,Previdência,2026-03-03 00:00:00,2026-03-03 00:00:00
54382698-d327-421d-b261-151213646980,97bb9bf8-98da-4c7a-a242-b5e87959dfc8,Previdência,2026-03-03 00:00:00,2026-03-03 00:00:00
6a1c6a47-4a0a-43c3-90ec-0a5dbbb34e47,e780fa3a-ae6b-4ac7-8d93-76ef8cb95c72,Arrojado,2026-03-10 00:00:00,2026-03-10 00:00:00
8bcd60ed-27d7-4558-b476-eaff36c7ab0f,e780fa3a-ae6b-4ac7-8d93-76ef8cb95c72,Internacional,2026-03-07 00:00:00,2026-03-07 00:00:00
99a4c052-2584-4326-93d2-d73834da5ff5,e780fa3a-ae6b-4ac7-8d93-76ef8cb95c72,Previdência,2026-03-09 00:00:00,2026-03-09 00:00:00
995d2b62-36ce-4de5-93bf-8da792dff8bb,2cba4683-c029-40a5-9d48-0c8a8ad5b9b2,Moderado,2026-03-11 00:00:00,2026-03-11 00:00:00
10519afa-47cc-4616-9ee2-01b78c245256,2cba4683-c029-40a5-9d48-0c8a8ad5b9b2,Internacional,2026-03-04 00:00:00,2026-03-04 00:00:00
e6612bfa-5fec-45f2-9831-483980989148,2cba4683-c029-40a5-9d48-0c8a8ad5b9b2,Conservador,2026-03-10 00:00:00,2026-03-10 00:00:00
6c63d2c3-ce4d-471f-acb2-d3f10e96c21b,5b9e0685-56cc-40ee-8f36-57979e5224ee,Renda Variável,2026-03-08 00:00:00,2026-03-08 00:00:00
66a24fdd-8f4f-4dc7-8da9-a9e96b718ebd,5b9e0685-56cc-40ee-8f36-57979e5224ee,Conservador,2026-03-06 00:00:00,2026-03-06 00:00:00
0bf2bc8d-90a3-4638-a17d-27f606172464,5b9e0685-56cc-40ee-8f36-57979e5224ee,Conservador,2026-03-10 00:00:00,2026-03-10 00:00:00
a926a595-2b97-4912-83d8-6d4ca5cf7d51,57e0a654-c2bb-43d4-a630-35c4c63a6a2c,Renda Variável,2026-03-09 00:00:00,2026-03-09 00:00:00
42e00fd6-36b5-459a-a26f-8f6f124ead84,85aef32e-bc76-4799-b016-eccaff7f7b2f,Renda Variável,2026-03-10 00:00:00,2026-03-10 00:00:00
80ffda92-1a8d-45e1-b211-8f7329445509,64cf9206-65cf-4709-9dea-4b2c3796e20e,Arrojado,2026-03-03 00:00:00,2026-03-03 00:00:00
927dc19c-a1e9-4740-9880-1af7033482f4,2e9184d4-51c3-4014-88e5-f4cd7e76a90d,Conservador,2026-03-08 00:00:00,2026-03-08 00:00:00
62bc2cfe-2828-49ba-a2a8-91dfa2593e05,2e9184d4-51c3-4014-88e5-f4cd7e76a90d,Moderado,2026-03-11 00:00:00,2026-03-11 00:00:00
50ef2af1-d8a4-4da8-a7a7-003d369d1cdc,2e9184d4-51c3-4014-88e5-f4cd7e76a90d,Previdência,2026-03-10 00:00:00,2026-03-10 00:00:00
25aaba1f-5f8b-4d10-96c7-57a7cb20ae42,cc56a3f7-8d5f-4ee7-b8cf-b523e97af078,Previdência,2026-03-09 00:00:00,2026-03-09 00:00:00
4592ec95-49f4-4580-8f37-9beeab494a55,586b527d-e62d-43b8-8206-edad3727f97d,Moderado,2026-03-08 00:00:00,2026-03-08 00:00:00
0e4a91f1-d846-4748-8b50-1fa5b7f0486e,f9f1ed53-7f0b-4e76-8cd9-fa80f64a65f6,Previdência,2026-03-07 00:00:00,2026-03-07 00:00:00
c5df289d-2215-431a-9aa3-3defe7a65072,f9f1ed53-7f0b-4e76-8cd9-fa80f64a65f6,Conservador,2026-03-10 00:00:00,2026-03-10 00:00:00
7a94735c-737e-4719-945d-f2ac40277334,f9f1ed53-7f0b-4e76-8cd9-fa80f64a65f6,Previdência,2026-03-09 00:00:00,2026-03-09 00:00:00
76d1e482-b8b2-40af-8f28-68102ebb58ee,4dd190d3-aa00-4049-ab62-fcdbb1a172af,Internacional,2026-03-05 00:00:00,2026-03-05 00:00:00
3fddb61e-ca24-4f54-86e2-2e80ab092be9,4dd190d3-aa00-4049-ab62-fcdbb1a172af,Previdência,2026-03-01 00:00:00,2026-03-01 00:00:00
a04147e2-3ac1-4a81-8d70-f9c0494e241c,4dd190d3-aa00-4049-ab62-fcdbb1a172af,Conservador,2026-03-05 00:00:00,2026-03-05 00:00:00
25abc074-e55d-4d2e-9940-8300e914e596,13ceac39-6915-4c87-b493-9db463b735ad,Renda Variável,2026-03-04 00:00:00,2026-03-04 00:00:00
736a68da-a086-4a63-94af-ad64f98eceea,13ceac39-6915-4c87-b493-9db463b735ad,Conservador,2026-03-02 00:00:00,2026-03-02 00:00:00
c253e28b-f647-4b04-8497-e6c450b1aa5d,13ceac39-6915-4c87-b493-9db463b735ad,Arrojado,2026-03-07 00:00:00,2026-03-07 00:00:00
bcddb1cc-7383-4514-b2bc-711c6e5c9bd1,73bd758c-7ef5-4936-9eee-d06d0c124698,Renda Variável,2026-03-02 00:00:00,2026-03-02 00:00:00
4845e03e-d073-4b57-bcfe-21225b541b0b,73bd758c-7ef5-4936-9eee-d06d0c124698,Conservador,2026-03-01 00:00:00,2026-03-01 00:00:00
b2158d55-abd5-4c23-908d-f9265c2e91f4,73bd758c-7ef5-4936-9eee-d06d0c124698,Conservador,2026-03-08 00:00:00,2026-03-08 00:00:00
5a8f5035-8024-44be-a5c1-7565386066a9,11f71117-9455-439e-a1e7-57f4a77a8fc8,Moderado,2026-03-07 00:00:00,2026-03-07 00:00:00
c099fd1c-1dc3-4064-ba40-0ec56f3196ca,11f71117-9455-439e-a1e7-57f4a77a8fc8,Internacional,2026-03-03 00:00:00,2026-03-03 00:00:00
2019ef8d-387e-4bf8-bce8-29d5558c5bdc,07f846c8-f962-4c14-9542-5ccf22dd340b,Previdência,2026-03-11 00:00:00,2026-03-11 00:00:00
80b976b0-41d4-4db3-8613-5e1f29e2b522,07f846c8-f962-4c14-9542-5ccf22dd340b,Previdência,2026-03-06 00:00:00,2026-03-06 00:00:00
c4eb9437-574e-420c-9e0c-25bfa2bd5425,07f846c8-f962-4c14-9542-5ccf22dd340b,Previdência,2026-03-08 00:00:00,2026-03-08 00:00:00
30293209-466a-4c1d-a8fa-5ba5e4a56c29,3e590755-49fd-4534-ada6-28a8079b4e2a,Internacional,2026-03-02 00:00:00,2026-03-02 00:00:00
211464b0-3697-4df2-915b-45b91b0e844c,3e590755-49fd-4534-ada6-28a8079b4e2a,Renda Variável,2026-03-11 00:00:00,2026-03-11 00:00:00
e65f11bc-b3ad-4643-895e-fd172270c107,7119df91-ce0c-42aa-aa56-0a417ca64f66,Arrojado,2026-03-11 00:00:00,2026-03-11 00:00:00
be68e4e1-2055-4734-adcf-dc6fbdb4d936,620c16bc-e377-4bc0-ab0f-f9219718fc1c,Renda Variável,2026-03-03 00:00:00,2026-03-03 00:00:00
816bdeca-9a1f-4ca9-802d-a64e7471c095,7d9bdac8-f8ae-48cf-981f-47d45e90dc1b,Moderado,2026-03-09 00:00:00,2026-03-09 00:00:00
351e134d-eb3f-4126-ba34-4176afd48bdc,7d9bdac8-f8ae-48cf-981f-47d45e90dc1b,Conservador,2026-03-04 00:00:00,2026-03-04 00:00:00
0dce29f9-06f0-4c5c-9c4e-92bdc815e292,c0a717f0-8175-436f-862c-91ebedff27d7,Previdência,2026-03-05 00:00:00,2026-03-05 00:00:00
25031e38-371c-4feb-b698-81e6fbdc8098,faa48dfd-4791-4cb8-b894-0c21f8b3b258,Previdência,2026-03-09 00:00:00,2026-03-09 00:00:00
3aa54961-eb47-4783-90b3-c718c79d2fa4,faa48dfd-4791-4cb8-b894-0c21f8b3b258,Previdência,2026-03-09 00:00:00,2026-03-09 00:00:00
fa0ef33b-587a-4040-8d76-126ccef6841f,faa48dfd-4791-4cb8-b894-0c21f8b3b258,Moderado,2026-03-04 00:00:00,2026-03-04 00:00:00
30c4a659-8ed9-41ec-8bd7-2530dd65d199,f9f9e59d-ac17-41b4-b09c-02e2b86907b2,Moderado,2026-03-06 00:00:00,2026-03-06 00:00:00
6709400f-a127-4c24-893a-042ca5fe72e1,f9f9e59d-ac17-41b4-b09c-02e2b86907b2,Moderado,2026-03-05 00:00:00,2026-03-05 00:00:00
dcf147a9-f212-450f-ab8d-8b6c22745f42,846e13da-1fac-417d-a6b8-2fd76a547f0f,Conservador,2026-03-02 00:00:00,2026-03-02 00:00:00
e0d2c1ba-09ee-4f15-85df-c6645fc5244f,846e13da-1fac-417d-a6b8-2fd76a547f0f,Previdência,2026-03-11 00:00:00,2026-03-11 00:00:00
3dec5ecc-b465-4607-a542-49f346ddc96c,846e13da-1fac-417d-a6b8-2fd76a547f0f,Conservador,2026-03-10 00:00:00,2026-03-10 00:00:00
e3de131b-7e14-4b25-bec9-beb30fa4d57d,20d7c430-3b21-4f4b-9793-5e5efe2f4e55,Conservador,2026-03-04 00:00:00,2026-03-04 00:00:00
80b4b550-f3d3-41a9-8a97-fbe5b3cc37af,e7713fc0-b26b-49c4-92ed-0d1527ffd64f,Conservador,2026-03-10 00:00:00,2026-03-10 00:00:00
0bf754cd-cdff-408c-96af-0e8b2deb630f,ae750945-a43d-44b2-aabf-c232830cd42c,Internacional,2026-03-10 00:00:00,2026-03-10 00:00:00
c511136e-2484-4d49-94f5-758c54135c2e,ae750945-a43d-44b2-aabf-c232830cd42c,Moderado,2026-03-01 00:00:00,2026-03-01 00:00:00
2a99e3ae-4084-4fbf-a156-a63470378390,4d52890f-7f6d-4cd0-8bb5-b1c3e1558cbd,Previdência,2026-03-01 00:00:00,2026-03-01 00:00:00
3128be28-0a70-4eba-b163-dc41e26f09ee,4d52890f-7f6d-4cd0-8bb5-b1c3e1558cbd,Moderado,2026-03-08 00:00:00,2026-03-08 00:00:00
3e222b50-c59c-4e14-aac9-0f5022db53aa,4d52890f-7f6d-4cd0-8bb5-b1c3e1558cbd,Moderado,2026-03-09 00:00:00,2026-03-09 00:00:00
df365ad6-96ce-4346-9bde-080fc6187f96,299f92d2-9a57-4fb7-99ce-6c34d23067b7,Renda Variável,2026-03-03 00:00:00,2026-03-03 00:00:00
efa518d3-781f-43d5-afec-6fb44397ac85,e50018a6-2d9a-4ec6-a82e-62c6421addb6,Internacional,2026-03-04 00:00:00,2026-03-04 00:00:00
9797c24a-8bb2-48d2-9301-1aca70fe2260,e50018a6-2d9a-4ec6-a82e-62c6421addb6,Arrojado,2026-03-10 00:00:00,2026-03-10 00:00:00
08198078-4465-4b9f-857a-bf547c727eaf,23a156f3-98e8-45cd-aa3c-a1a2fdc936e0,Internacional,2026-03-10 00:00:00,2026-03-10 00:00:00
cb89fbb9-57ad-4f31-870e-d75a61a83c04,23a156f3-98e8-45cd-aa3c-a1a2fdc936e0,Moderado,2026-03-06 00:00:00,2026-03-06 00:00:00
b54d374a-26d7-40d8-9678-7bc9246c357d,23a156f3-98e8-45cd-aa3c-a1a2fdc936e0,Moderado,2026-03-05 00:00:00,2026-03-05 00:00:00
a404abfb-c2cb-4092-803c-0d4e115320ae,1df67aa0-38b7-476a-a29a-30d5be298da8,Moderado,2026-03-09 00:00:00,2026-03-09 00:00:00
798a5fbb-41df-4df7-bcef-b99799294af8,1df67aa0-38b7-476a-a29a-30d5be298da8,Arrojado,2026-03-07 00:00:00,2026-03-07 00:00:00
9d2d9f1e-dd17-45ad-ad0b-3b803b3ca963,1df67aa0-38b7-476a-a29a-30d5be298da8,Conservador,2026-03-05 00:00:00,2026-03-05 00:00:00
867c6cf1-e985-4282-830f-65e60d021b09,cbf796ee-9975-479a-90da-2b9ab30703e0,Internacional,2026-03-10 00:00:00,2026-03-10 00:00:00
76ba0cfa-f63f-49e3-80b9-9edc61a16f43,cbf796ee-9975-479a-90da-2b9ab30703e0,Internacional,2026-03-03 00:00:00,2026-03-03 00:00:00
fb9a6b9e-205a-4090-bf48-72a841235136,cbf796ee-9975-479a-90da-2b9ab30703e0,Previdência,2026-03-11 00:00:00,2026-03-11 00:00:00
