id,portfolio_id,ticker,asset_type,quantity,avg_price_brl,created_at,updated_at
edb82ab4-86b8-4aaa-96b5-db968240c309,604b29e5-fb15-4b1b-9d10-1392d434349c,USD-BRL,fx,24917.240785,4.972088,2025-12-07 13:41:15,2026-02-22 03:18:17
c963c12b-8afd-4bad-90b3-5ed6c2d95f4d,604b29e5-fb15-4b1b-9d10-1392d434349c,MSFT,stock,583.013982,1835.53016,2025-11-28 13:41:15,2026-02-25 17:16:45
5486b884-f436-43a3-b7f6-08a524a5e18c,604b29e5-fb15-4b1b-9d10-1392d434349c,AMZN,stock,368.495615,909.321961,2025-12-07 13:41:15,2026-02-24 07:14:31
511ab171-8580-4de4-873b-9d81542bfcda,604b29e5-fb15-4b1b-9d10-1392d434349c,RENT3.SA,stock,738.507368,57.254192,2025-12-21 13:41:15,2026-02-17 17:58:19
5860226d-1841-41dd-b27d-467b5fab3d29,604b29e5-fb15-4b1b-9d10-1392d434349c,VALE3.SA,stock,677.566432,60.20027,2025-12-13 13:41:15,2026-02-26 04:40:00
8a832cd0-890d-477f-87f1-39cc4ec3f535,2653343e-9cf4-4e6f-89cd-af2634c12b66,BNB-USD,crypto,19.369656,1430.766147,2026-01-05 21:41:45,2026-02-27 16:00:09
06732dfd-649b-481f-bbad-d7b9cc19991e,2653343e-9cf4-4e6f-89cd-af2634c12b66,NVDA,stock,220.02506,4441.926471,2025-12-15 21:41:45,2026-02-23 07:26:17
e1ff0df6-1187-4692-8b9c-e6850d465128,2653343e-9cf4-4e6f-89cd-af2634c12b66,BBDC4.SA,stock,738.666034,15.044015,2025-12-27 21:41:45,2026-02-25 10:00:38
da73b37e-3e13-419e-a531-6270100628aa,2653343e-9cf4-4e6f-89cd-af2634c12b66,SOL-USD,crypto,9.170515,701.605921,2026-01-05 21:41:45,2026-02-28 20:49:37
8d08ebcd-3aa8-48a8-a68b-0c01abe60622,00596782-71a9-47cd-b266-18e312cd0259,GOOGL,stock,528.047281,863.660859,2025-12-15 21:41:45,2026-02-18 08:31:04
89b42775-4944-4a17-87ac-106bfd681fbb,00596782-71a9-47cd-b266-18e312cd0259,BTC-USD,crypto,25.706758,289033.928899,2025-12-21 21:41:45,2026-02-23 01:48:10
7305e905-2b2a-4cc5-b1db-cc24d71249ef,00596782-71a9-47cd-b266-18e312cd0259,ITUB4.SA,stock,299.210895,33.845516,2026-01-02 21:41:45,2026-02-27 16:57:05
b907bc00-a33f-470d-ab2c-4eb0d8724abb,00596782-71a9-47cd-b266-18e312cd0259,B3SA3.SA,stock,561.64671,11.798417,2025-12-09 21:41:45,2026-02-22 03:53:02
43dc88ba-ecae-4388-8428-71c3d7308202,422ce446-9afb-481c-9e5d-38ecca9d1b9d,GBP-BRL,fx,53535.475302,7.240384,2025-12-24 21:41:45,2026-02-27 06:19:16
ae76524a-0632-47c4-887b-3ab74162f4da,422ce446-9afb-481c-9e5d-38ecca9d1b9d,NVDA,stock,559.685429,4046.893371,2025-12-29 21:41:45,2026-02-07 01:26:45
66e57043-f083-4a74-8099-378fc9bf2ddf,422ce446-9afb-481c-9e5d-38ecca9d1b9d,DOGE-USD,crypto,25.9414,0.74498,2025-12-11 21:41:45,2026-02-08 07:10:58
d17b8491-1afc-4909-9b70-c50746c0dd20,422ce446-9afb-481c-9e5d-38ecca9d1b9d,BNB-USD,crypto,14.210711,1589.51823,2025-12-09 21:41:45,2026-02-28 09:10:17
ae8adee9-d523-48c7-88ba-707b5bbd87ca,45ae679e-0229-4302-b0e2-2ac3ff4b72f3,LREN3.SA,stock,330.821626,19.812192,2025-09-09 10:09:43,2026-02-23 06:24:17
e084acc7-9e6f-482b-94de-45d1bd316f6f,45ae679e-0229-4302-b0e2-2ac3ff4b72f3,WEGE3.SA,stock,669.451237,52.564029,2025-09-15 10:09:43,2026-02-28 02:14:41
9f0a8fe4-70ed-4231-9080-a40f672e4fc8,45ae679e-0229-4302-b0e2-2ac3ff4b72f3,MGLU3.SA,stock,128.379565,6.954529,2025-09-01 10:09:43,2026-01-12 07:05:48
1ed65274-06b5-4af4-a8d9-dc77da3a3a3d,45ae679e-0229-4302-b0e2-2ac3ff4b72f3,SOL-USD,crypto,13.935591,625.921475,2025-08-28 10:09:43,2026-02-13 05:39:25
0f215b68-9650-4ff3-8541-31e11b31a742,45ae679e-0229-4302-b0e2-2ac3ff4b72f3,MSFT,stock,537.506542,1847.269805,2025-09-05 10:09:43,2026-02-28 08:03:32
b008378c-776a-421c-8500-7211aaf04bb1,45ae679e-0229-4302-b0e2-2ac3ff4b72f3,ETH-USD,crypto,8.081568,16170.048348,2025-09-14 10:09:43,2026-01-16 13:30:19
4d284a77-bf9a-47a9-befa-48fcf26c89bf,45ae679e-0229-4302-b0e2-2ac3ff4b72f3,META,stock,457.854531,2140.008037,2025-09-04 10:09:43,2026-01-23 10:07:25
a70a97f4-a84f-461e-aa88-45384b3f3bb8,45ae679e-0229-4302-b0e2-2ac3ff4b72f3,BBDC4.SA,stock,638.192399,11.648652,2025-09-17 10:09:43,2026-02-25 09:51:23
43e40c1b-37a0-498e-be65-0b8f629a81ca,be9f512f-431f-4944-acfa-6004109ab86f,MSFT,stock,677.861212,1676.078702,2025-08-11 04:11:44,2026-02-22 05:51:48
59afacb0-0f6a-455c-8db0-6bb2cfddb29e,be9f512f-431f-4944-acfa-6004109ab86f,SOL-USD,crypto,9.643933,690.901984,2025-08-07 04:11:44,2026-01-06 18:10:16
6d3bc799-a672-4301-a363-efc16675824f,be9f512f-431f-4944-acfa-6004109ab86f,ADA-USD,crypto,14.551328,2.509865,2025-08-02 04:11:44,2025-12-25 03:39:00
cc67af2a-0816-42bf-be00-7297e8afc005,be9f512f-431f-4944-acfa-6004109ab86f,ITUB4.SA,stock,329.913453,28.962902,2025-07-28 04:11:44,2026-02-21 13:29:36
5c949f44-fab4-44ca-92de-0c0c6a512c02,be9f512f-431f-4944-acfa-6004109ab86f,DOGE-USD,crypto,4.391923,0.880106,2025-07-20 04:11:44,2026-02-16 19:30:28
e4803ccd-dfad-4666-a973-0ba3fdbe8e9f,be9f512f-431f-4944-acfa-6004109ab86f,ETH-USD,crypto,1.385335,16873.00371,2025-07-20 04:11:44,2026-01-28 07:34:49
dbcf9485-d95b-4228-b4d1-75c902cbb670,be9f512f-431f-4944-acfa-6004109ab86f,B3SA3.SA,stock,182.02495,11.989536,2025-07-29 04:11:44,2026-02-25 10:30:49
f7620dae-f2cb-4761-8349-3f6923f65d60,be9f512f-431f-4944-acfa-6004109ab86f,VALE3.SA,stock,586.904759,68.230387,2025-07-22 04:11:44,2025-12-31 23:34:19
2bc8dd38-1759-40df-a127-a073e57d0398,be9f512f-431f-4944-acfa-6004109ab86f,AMZN,stock,234.407144,942.034999,2025-08-04 04:11:44,2026-01-30 08:42:26
72fd99c3-fb66-441b-a1ae-9c72b56f55b0,73ed4904-a493-4bea-a775-f558e465c948,ADA-USD,crypto,17.822099,2.581475,2025-07-29 04:11:44,2026-02-26 16:04:28
dcbae116-c33a-4582-be9e-b9651cbd3d82,73ed4904-a493-4bea-a775-f558e465c948,VALE3.SA,stock,345.969587,64.382133,2025-08-06 04:11:44,2026-01-01 15:09:46
2c3df990-fe53-448d-a4da-3e9cc8c848a6,73ed4904-a493-4bea-a775-f558e465c948,MSFT,stock,342.032939,1866.987413,2025-07-20 04:11:44,2026-02-27 00:55:00
2e40295c-7c8d-4162-8b95-cf6fd4869f2b,759a93c2-da2a-47bf-a77c-f3bbd9cba352,ITUB4.SA,stock,527.267539,39.509825,2025-05-12 14:55:45,2026-02-25 11:25:50
438a2aed-a645-45ad-bb56-79ae430ea645,759a93c2-da2a-47bf-a77c-f3bbd9cba352,USD-BRL,fx,14300.207588,4.91288,2025-06-03 14:55:45,2025-12-23 21:17:25
152141dc-d02d-4396-8107-6f20adde8200,759a93c2-da2a-47bf-a77c-f3bbd9cba352,V,stock,897.522266,1447.214956,2025-05-30 14:55:45,2025-11-20 00:24:10
005533ae-9da5-4385-adaf-94652985bcb2,f5c9befb-d99c-4119-aa50-569c89a05c87,JPM,stock,624.72918,1015.387033,2025-05-13 14:55:45,2026-01-09 07:27:50
f2fd0441-dbbc-4a48-8680-24610e1373dc,f5c9befb-d99c-4119-aa50-569c89a05c87,JPY-BRL,fx,7949.948665,0.036356,2025-05-04 14:55:45,2026-02-06 10:17:21
e5d12ea1-ad02-4880-a52b-4eb999c5307a,f5c9befb-d99c-4119-aa50-569c89a05c87,ABEV3.SA,stock,551.950756,14.325194,2025-05-25 14:55:45,2026-01-23 16:56:26
2ef01be9-f208-48fd-a6b7-56ec8909dd10,f5c9befb-d99c-4119-aa50-569c89a05c87,V,stock,286.350143,1418.828339,2025-05-27 14:55:45,2025-12-26 07:42:42
76e2e7cc-2508-484b-ab00-0aad73a5aade,f5c9befb-d99c-4119-aa50-569c89a05c87,ETH-USD,crypto,18.639524,17909.411063,2025-05-05 14:55:45,2026-02-05 11:00:30
ce1f7bd3-0fc4-4c51-b24f-d51826aa7480,f5c9befb-d99c-4119-aa50-569c89a05c87,DOGE-USD,crypto,10.732889,0.917423,2025-05-03 14:55:45,2025-07-21 07:37:52
a720bd60-7fd6-4bc0-b125-46766a9a9e7c,f5c9befb-d99c-4119-aa50-569c89a05c87,AAPL,stock,422.761301,856.810481,2025-05-08 14:55:45,2026-02-23 23:24:57
c2ba4633-73dc-4be4-85ec-4bb04c54fe3d,8178fb09-74c8-4f94-a042-5564d35714c7,XRP-USD,crypto,10.175856,3.176638,2025-05-30 14:55:45,2026-01-29 18:42:37
7a4a3d32-5655-4a17-978c-963cc23662a0,8178fb09-74c8-4f94-a042-5564d35714c7,B3SA3.SA,stock,900.961139,11.568256,2025-05-31 14:55:45,2026-02-01 17:50:40
ad121929-54b6-4e60-9b51-085479396ffd,8178fb09-74c8-4f94-a042-5564d35714c7,MSFT,stock,59.967297,1939.39152,2025-05-26 14:55:45,2025-10-31 12:27:27
453af98c-8ec4-4102-929a-0a4da8163099,8178fb09-74c8-4f94-a042-5564d35714c7,ADA-USD,crypto,7.275094,2.450523,2025-05-30 14:55:45,2026-02-27 13:39:05
7595f6d9-396d-4396-bc45-17b0939ed105,8178fb09-74c8-4f94-a042-5564d35714c7,MGLU3.SA,stock,991.146518,7.204353,2025-05-15 14:55:45,2026-02-16 11:46:47
78d18186-149f-4e52-b56c-8a5f20e5f9fe,8178fb09-74c8-4f94-a042-5564d35714c7,VALE3.SA,stock,402.888903,64.471107,2025-05-27 14:55:45,2025-11-25 14:15:37
742043f1-84a8-4ba5-9f03-6ee640347316,8178fb09-74c8-4f94-a042-5564d35714c7,GOOGL,stock,497.156859,931.170219,2025-05-29 14:55:45,2026-02-27 16:19:23
c1d81abd-4a97-40e3-9ded-f5d00c78e0fd,8178fb09-74c8-4f94-a042-5564d35714c7,TSLA,stock,582.819093,1000.298724,2025-06-02 14:55:45,2026-02-26 05:22:28
07475d07-05ca-4f7f-8604-3358a87dabc4,8178fb09-74c8-4f94-a042-5564d35714c7,AVAX-USD,crypto,6.181833,414.145868,2025-05-09 14:55:45,2026-02-21 20:46:08
f64310de-2213-4fe4-9ce0-79b1d53c7475,8178fb09-74c8-4f94-a042-5564d35714c7,USD-BRL,fx,12551.997634,5.109852,2025-05-16 14:55:45,2026-01-11 03:48:38
067e0a3a-f331-4d2c-bfa0-838780a945dc,41a0fb35-7dec-4d0a-8dc7-95762611be2f,DOGE-USD,crypto,6.463566,0.816603,2026-01-24 13:03:54,2026-02-26 11:42:03
34ed2332-7da1-4511-9b4b-ad2872bd1ef6,41a0fb35-7dec-4d0a-8dc7-95762611be2f,VALE3.SA,stock,665.701379,66.375352,2026-01-13 13:03:54,2026-02-22 05:39:56
8b012702-9a0f-4827-bf31-1c62405125c1,41a0fb35-7dec-4d0a-8dc7-95762611be2f,ETH-USD,crypto,15.707032,17568.614647,2026-01-12 13:03:54,2026-02-19 00:05:57
329f51a3-0ff1-477d-b192-2673dce1a00a,c22b1449-f946-4c9c-9cc6-6e5118ae3509,AAPL,stock,537.849015,949.524266,2026-01-23 13:03:54,2026-02-09 21:36:25
b525287e-1183-4dda-b307-8dbc3bb4256d,c22b1449-f946-4c9c-9cc6-6e5118ae3509,RENT3.SA,stock,525.26875,60.194155,2026-01-19 13:03:54,2026-02-27 19:04:40
ac05e5de-e07f-4853-a1df-03e20c5b1bdd,c22b1449-f946-4c9c-9cc6-6e5118ae3509,VALE3.SA,stock,502.727997,61.991658,2026-01-01 13:03:54,2026-02-28 08:12:31
d0ad6d7b-8615-4410-a2f8-37ae98942a8f,c22b1449-f946-4c9c-9cc6-6e5118ae3509,BNB-USD,crypto,11.147422,1442.402412,2026-01-23 13:03:54,2026-02-24 23:05:05
88b5fd79-2ffd-4043-93d7-ad90d87d5a0e,c22b1449-f946-4c9c-9cc6-6e5118ae3509,AMZN,stock,269.444866,908.410933,2026-01-02 13:03:54,2026-02-28 22:50:47
2cf6aafd-458a-4522-adea-990edd2709d5,c22b1449-f946-4c9c-9cc6-6e5118ae3509,USD-BRL,fx,58043.018687,4.984701,2026-01-02 13:03:54,2026-02-28 18:51:26
b59d2680-e64a-406f-aef4-22680674b91b,7fd2ed41-d2c3-4143-93c6-944c7841bf8f,WMT,stock,626.195451,893.847376,2026-01-10 13:03:54,2026-02-19 11:12:18
fa024e1f-1c92-4ebb-9d31-99a52da87be9,7fd2ed41-d2c3-4143-93c6-944c7841bf8f,NVDA,stock,199.554511,4464.853992,2026-01-09 13:03:54,2026-02-20 07:45:23
31ee008d-17da-4836-abd3-b0fa4004b0c9,7fd2ed41-d2c3-4143-93c6-944c7841bf8f,AMZN,stock,452.133366,894.76436,2026-01-25 13:03:54,2026-02-28 22:46:25
525b461f-964e-4777-a1f1-3dbdc74f93ee,7fd2ed41-d2c3-4143-93c6-944c7841bf8f,MSFT,stock,487.201786,1826.143149,2026-01-22 13:03:54,2026-02-16 09:07:07
5745b7f1-135a-44b6-8bb8-581ce6873b86,7fd2ed41-d2c3-4143-93c6-944c7841bf8f,ITUB4.SA,stock,397.277572,32.569217,2026-01-14 13:03:54,2026-02-25 23:31:10
a3e32e51-a319-4fa0-b1c0-dd405b36b073,7fd2ed41-d2c3-4143-93c6-944c7841bf8f,V,stock,351.017219,1368.381872,2026-01-01 13:03:54,2026-02-08 11:43:46
4c1fcfaa-c390-4477-a34e-de6fc0ae50ae,7fd2ed41-d2c3-4143-93c6-944c7841bf8f,BBDC4.SA,stock,179.01879,14.454543,2026-01-19 13:03:54,2026-02-13 01:39:09
c6b09f09-2f72-4c86-b992-1bf14023ab4b,7fd2ed41-d2c3-4143-93c6-944c7841bf8f,BNB-USD,crypto,9.914104,1558.578121,2026-01-17 13:03:54,2026-02-25 19:46:32
146b0512-a81d-4dd6-9908-e216f0b1ba56,7fd2ed41-d2c3-4143-93c6-944c7841bf8f,AVAX-USD,crypto,13.538282,445.962538,2026-01-04 13:03:54,2026-02-22 23:34:40
e3702985-1733-48aa-8769-098b71c64e5d,7aa35250-9b4b-4eb6-9fc4-79ec475a084e,META,stock,1050.689111,2042.748645,2026-01-05 08:25:55,2026-02-23 06:10:22
130422c4-743c-4335-a3e0-4848c8ba9ea5,7aa35250-9b4b-4eb6-9fc4-79ec475a084e,SOL-USD,crypto,29.347576,617.345034,2026-01-07 08:25:55,2026-02-28 04:29:37
431e2f69-f479-40ac-9d9e-47272acad7c4,7aa35250-9b4b-4eb6-9fc4-79ec475a084e,ADA-USD,crypto,2.434737,2.369858,2026-01-04 08:25:55,2026-02-24 14:04:16
e29f3776-579b-428a-bb2e-0ca739b601bd,7aa35250-9b4b-4eb6-9fc4-79ec475a084e,BTC-USD,crypto,3.844544,278607.236172,2025-12-28 08:25:55,2026-02-16 04:13:19
75398d7c-02db-4263-b3d9-729a269beb84,7aa35250-9b4b-4eb6-9fc4-79ec475a084e,B3SA3.SA,stock,228.755772,10.770105,2026-01-13 08:25:55,2026-02-24 14:11:37
ee5edecd-8e22-4f73-a39a-b4902b592f6e,7aa35250-9b4b-4eb6-9fc4-79ec475a084e,AAPL,stock,1044.488629,958.604231,2025-12-21 08:25:55,2026-02-24 15:30:43
7a229f11-48b8-41bc-ada7-288eb8f5245b,4268fdf0-d632-46c5-a552-2a137790500c,PETR4.SA,stock,232.481625,40.896125,2025-12-17 08:25:55,2026-02-28 13:08:40
0acfe35e-134b-4723-8f7c-fbea41938fe8,4268fdf0-d632-46c5-a552-2a137790500c,ITUB4.SA,stock,549.903132,30.348808,2025-12-26 08:25:55,2026-02-20 23:52:06
82b660d1-1ea3-4d74-9ad1-9a4105f27997,4268fdf0-d632-46c5-a552-2a137790500c,ADA-USD,crypto,17.414526,2.550017,2026-01-10 08:25:55,2026-02-18 10:12:38
9326f9bd-86e1-4f99-998e-6ba5204394fb,4268fdf0-d632-46c5-a552-2a137790500c,EUR-BRL,fx,1145.785883,5.2022,2025-12-22 08:25:55,2026-02-23 08:37:43
209985e8-efc5-430e-9b91-56e4760e87d8,4268fdf0-d632-46c5-a552-2a137790500c,AMZN,stock,225.818646,982.810327,2026-01-01 08:25:55,2026-02-25 12:51:54
fa7fbb61-8b92-4318-a8cb-7ef2cec836bd,4268fdf0-d632-46c5-a552-2a137790500c,WMT,stock,916.359682,809.895514,2025-12-28 08:25:55,2026-02-13 03:57:01
ebdb1e00-efd5-47be-bf57-5e203cf5fdc6,4268fdf0-d632-46c5-a552-2a137790500c,GOOGL,stock,112.478933,861.161527,2025-12-31 08:25:55,2026-02-19 09:57:06
d6a57f07-0c0d-438d-b01f-ea5987780249,a1749345-fc52-40e0-a81d-f2ae78faeb63,AVAX-USD,crypto,16.03295,487.953775,2025-03-21 04:23:39,2026-01-20 14:25:50
7000abc2-dc41-4884-915d-2752f5d96a24,a1749345-fc52-40e0-a81d-f2ae78faeb63,ETH-USD,crypto,8.696065,16041.058672,2025-03-18 04:23:39,2026-01-23 04:04:50
fb00a3aa-8c4f-4956-ab94-12466aaa232e,a1749345-fc52-40e0-a81d-f2ae78faeb63,CHF-BRL,fx,48847.921726,5.67305,2025-03-25 04:23:39,2026-01-08 00:34:57
ffcb1954-e2d2-4a88-9ed0-7ed918c0c7ae,6d859e32-47fe-4947-9748-e6cc66ac5077,USD-BRL,fx,6249.721683,5.112167,2025-03-28 04:23:39,2025-12-31 02:37:49
f571611e-2f8a-49f4-a7be-d359a8bfa143,6d859e32-47fe-4947-9748-e6cc66ac5077,V,stock,461.562752,1323.220711,2025-03-26 04:23:39,2026-01-31 00:07:36
a9a05341-3835-44c0-8350-612c8f469c06,6d859e32-47fe-4947-9748-e6cc66ac5077,BNB-USD,crypto,17.351399,1346.735299,2025-04-07 04:23:39,2026-02-20 18:08:17
29d2c265-b511-4332-bfdb-b8bef78cb2d0,6d859e32-47fe-4947-9748-e6cc66ac5077,AAPL,stock,300.287239,1043.690745,2025-03-28 04:23:39,2026-02-25 00:16:14
702d3866-d1c2-43bf-ab35-ba5d42522bee,6d859e32-47fe-4947-9748-e6cc66ac5077,WMT,stock,755.252279,800.74663,2025-04-01 04:23:39,2025-12-26 12:09:00
7ed53239-b019-448b-b486-c0d4fe8057ac,6d859e32-47fe-4947-9748-e6cc66ac5077,JPY-BRL,fx,12525.28562,0.034615,2025-03-09 04:23:39,2026-01-13 18:51:21
f15a8d86-a276-4a39-8ac4-0819d2fe8254,6d859e32-47fe-4947-9748-e6cc66ac5077,MSFT,stock,54.366794,1804.979352,2025-03-20 04:23:39,2025-07-15 13:18:30
26b1baf0-f84d-4999-baaf-24fbc4691e3d,6d859e32-47fe-4947-9748-e6cc66ac5077,WEGE3.SA,stock,991.76819,53.223671,2025-03-12 04:23:39,2025-12-31 17:51:31
9e3b6bf9-c556-4040-96f5-09816b97427f,6d859e32-47fe-4947-9748-e6cc66ac5077,NVDA,stock,882.207085,4220.643376,2025-03-15 04:23:39,2026-02-15 12:07:12
19cac682-796c-43dd-b48b-1c3a885131c5,6d859e32-47fe-4947-9748-e6cc66ac5077,AVAX-USD,crypto,12.656476,460.043714,2025-03-19 04:23:39,2026-02-16 22:58:53
e0325f7a-d329-473d-8ad1-9b020239110b,ae1d7cf2-7439-452a-b6c3-bd4c8c42831c,JPY-BRL,fx,33161.526306,0.03436,2025-06-05 16:29:47,2026-01-08 14:12:09
eb1e4c9a-e89c-422c-9f9b-654151193095,ae1d7cf2-7439-452a-b6c3-bd4c8c42831c,LREN3.SA,stock,610.38621,16.856656,2025-05-22 16:29:47,2026-01-28 10:45:10
5fec9af5-d632-4c7d-b24b-f157dab7c0a0,ae1d7cf2-7439-452a-b6c3-bd4c8c42831c,TSLA,stock,457.494787,1092.745639,2025-05-12 16:29:47,2026-02-26 03:12:37
e0c57ad0-0c4a-4226-beed-49b635a2834d,ae1d7cf2-7439-452a-b6c3-bd4c8c42831c,META,stock,301.269919,2506.12591,2025-05-18 16:29:47,2026-02-20 10:00:49
9448c7f6-9d67-4641-bbc2-ec1b828c922b,ae1d7cf2-7439-452a-b6c3-bd4c8c42831c,BBDC4.SA,stock,670.178345,14.933895,2025-05-29 16:29:47,2026-02-17 02:26:16
43da3f6c-8733-42ca-a9d8-30eb9c63cdab,ae1d7cf2-7439-452a-b6c3-bd4c8c42831c,ITUB4.SA,stock,357.427811,32.333429,2025-05-24 16:29:47,2026-02-14 01:15:07
2acf4e6d-38b7-49d0-8f31-5e1c47ce47ae,55db952b-3673-4430-8ead-6b536f2af837,ADA-USD,crypto,15.652667,2.543749,2025-05-08 16:29:47,2026-01-13 09:34:35
4f9d9b64-8a35-4235-9436-98dfe0be50ea,55db952b-3673-4430-8ead-6b536f2af837,AVAX-USD,crypto,13.128312,455.833258,2025-05-08 16:29:47,2025-12-10 07:41:45
46d1f31e-5509-44f4-a713-a6d039b96a74,55db952b-3673-4430-8ead-6b536f2af837,BTC-USD,crypto,23.125999,298379.174329,2025-05-08 16:29:47,2026-02-11 05:32:13
065542e6-459e-43e1-bdaf-728dc170ddd4,55db952b-3673-4430-8ead-6b536f2af837,JPM,stock,863.310514,1003.657166,2025-05-09 16:29:47,2026-02-19 20:14:14
db74873e-6147-4c8a-a6f2-7ca7a2223f51,55db952b-3673-4430-8ead-6b536f2af837,PETR4.SA,stock,313.900949,39.175422,2025-05-22 16:29:47,2026-01-19 13:56:58
09aad7f5-7846-4c1d-8dd6-509e87b0efad,55db952b-3673-4430-8ead-6b536f2af837,WEGE3.SA,stock,236.019505,50.432833,2025-05-05 16:29:47,2026-02-02 19:25:09
ce517956-5743-4cec-82c9-279bcc9adb3d,55db952b-3673-4430-8ead-6b536f2af837,XRP-USD,crypto,3.902732,3.125638,2025-05-27 16:29:47,2025-12-26 04:36:09
dae25dc7-b6ee-41c3-849b-e3308550cd23,725c2a2b-e8d3-4679-911e-3a298ae24aec,AVAX-USD,crypto,6.635803,463.378219,2025-11-04 12:22:26,2026-02-28 05:53:28
27d8e3b2-b0f9-4192-b748-8379dae3dd2f,725c2a2b-e8d3-4679-911e-3a298ae24aec,ABEV3.SA,stock,502.623152,12.984875,2025-11-18 12:22:26,2026-01-21 10:52:53
f3451ed3-2c9c-48a5-9e2a-38b66bee2f4f,725c2a2b-e8d3-4679-911e-3a298ae24aec,AMZN,stock,278.806182,1002.674201,2025-11-06 12:22:26,2026-02-08 09:10:06
c0e91f0f-8b99-4597-9719-3441dbc80070,a0641a4f-a75b-4b74-9540-24143733a283,ADA-USD,crypto,6.332132,2.550098,2025-11-12 12:22:26,2026-02-20 00:13:44
977c2111-348f-4a04-9edd-af939d137293,a0641a4f-a75b-4b74-9540-24143733a283,GOOGL,stock,207.64955,894.796174,2025-11-11 12:22:26,2026-01-23 12:15:57
04bfc3be-f5cf-4f83-b392-a5f87b8df27b,a0641a4f-a75b-4b74-9540-24143733a283,ETH-USD,crypto,11.624036,17946.055257,2025-11-08 12:22:26,2026-02-25 17:35:36
16bfe364-367d-40e2-82d1-77b8a5d86758,a0641a4f-a75b-4b74-9540-24143733a283,BBDC4.SA,stock,385.979515,14.089362,2025-11-16 12:22:26,2026-02-16 15:01:08
0f0115e5-4e71-470c-9da5-7670534e744c,a0641a4f-a75b-4b74-9540-24143733a283,XRP-USD,crypto,12.342313,3.147941,2025-11-24 12:22:26,2026-02-19 06:40:40
183f2b41-d415-4332-9455-9733544e65ad,a0641a4f-a75b-4b74-9540-24143733a283,TSLA,stock,593.103184,1128.281635,2025-11-05 12:22:26,2026-02-27 18:19:52
198b5410-cc33-4d82-ae36-298caf10c0f1,a0641a4f-a75b-4b74-9540-24143733a283,JPM,stock,495.760711,978.316952,2025-11-14 12:22:26,2026-02-26 09:00:19
474702fe-955a-48ea-be24-9a2aedcd3312,3a141ad3-86eb-403d-b59e-5218b4a5753c,USD-BRL,fx,31603.700602,5.11064,2025-07-20 07:08:21,2025-11-09 15:23:16
5d74df4b-e0a1-4a22-8197-163b23af60b8,3a141ad3-86eb-403d-b59e-5218b4a5753c,AAPL,stock,1200.142967,1119.374725,2025-07-02 07:08:21,2026-02-25 17:33:38
4b165025-e16a-4a54-abd7-653e74a748dd,3a141ad3-86eb-403d-b59e-5218b4a5753c,ABEV3.SA,stock,490.825872,13.583337,2025-07-25 07:08:21,2025-12-29 11:49:49
3a272d49-32ff-4b7c-9152-b7e82b9e59e4,3a141ad3-86eb-403d-b59e-5218b4a5753c,VALE3.SA,stock,313.137641,60.462935,2025-07-06 07:08:21,2026-02-17 04:05:23
6c17e350-015a-4c79-9550-607333e66db4,3a141ad3-86eb-403d-b59e-5218b4a5753c,ITUB4.SA,stock,972.020892,30.938576,2025-07-14 07:08:21,2026-02-11 18:02:09
2fe9764f-d38a-4071-83b0-47448569f89d,3a141ad3-86eb-403d-b59e-5218b4a5753c,META,stock,962.519434,2266.1927,2025-07-23 07:08:21,2026-02-24 04:48:01
a24618ec-bf9c-4d81-a03d-76b40ddac1fa,3a141ad3-86eb-403d-b59e-5218b4a5753c,B3SA3.SA,stock,390.835442,12.522695,2025-07-02 07:08:21,2025-11-30 14:44:54
1c696375-9d11-4499-b4fa-fbcfd885f925,3a141ad3-86eb-403d-b59e-5218b4a5753c,BTC-USD,crypto,12.470072,278356.543314,2025-07-23 07:08:21,2026-02-15 11:31:29
92a3a300-057d-4897-af09-de307b595985,7515f744-8584-4b29-8ccc-8bb4a8a48354,BTC-USD,crypto,11.274638,295688.1065,2025-07-02 07:08:21,2026-02-06 21:44:28
65706f55-b95d-41ce-a68b-ce2bbd1d69e3,7515f744-8584-4b29-8ccc-8bb4a8a48354,GOOGL,stock,88.25177,880.999924,2025-07-05 07:08:21,2026-01-28 12:48:59
7b775878-5a2c-43e7-a79e-852371fd7f4e,7515f744-8584-4b29-8ccc-8bb4a8a48354,ABEV3.SA,stock,369.568138,13.629313,2025-07-08 07:08:21,2026-02-28 07:58:39
1ada329d-5afa-42ca-a7bb-919890eccea9,7515f744-8584-4b29-8ccc-8bb4a8a48354,EUR-BRL,fx,9790.798442,5.65257,2025-07-08 07:08:21,2026-02-06 01:38:04
a944483e-a937-4201-971d-97861586cf1b,7515f744-8584-4b29-8ccc-8bb4a8a48354,ADA-USD,crypto,3.814643,2.445539,2025-07-12 07:08:21,2026-02-18 17:54:37
bc683171-ada2-4b52-a10d-c465e14f3c96,7515f744-8584-4b29-8ccc-8bb4a8a48354,DOGE-USD,crypto,6.287008,0.863815,2025-07-23 07:08:21,2026-02-07 02:52:16
bcaa77c8-a508-4e01-b56d-ec93304ec90d,7515f744-8584-4b29-8ccc-8bb4a8a48354,RENT3.SA,stock,139.002805,51.904201,2025-07-19 07:08:21,2025-12-02 16:19:16
82d1877c-0c2d-4206-8108-2b81be710d2a,fdd5d4ba-e700-4840-b11b-1d4e2d873f35,CHF-BRL,fx,21751.419404,5.688629,2025-07-17 07:08:21,2026-02-17 13:04:30
